t,feature_0,feature_1,feature_2,feature_3,event_indicator,time_to_event,run_id,split,seed
7,3.625,82.5,0.0,8250.0,1,31,ant_colony_seed_33,train,33
8,3.6860466,80.0,0.0,8000.0,1,30,ant_colony_seed_33,train,33
9,3.642857,77.5,0.0,7750.0,1,29,ant_colony_seed_33,train,33
10,3.6627908,75.0,0.0,7500.0,1,28,ant_colony_seed_33,train,33
11,3.6179776,72.5,0.0,7250.0,1,27,ant_colony_seed_33,train,33
12,3.642857,70.0,0.0,7000.0,1,26,ant_colony_seed_33,train,33
13,3.659091,67.5,0.0,6750.0,1,25,ant_colony_seed_33,train,33
14,3.659091,65.0,0.0,6500.0,1,24,ant_colony_seed_33,train,33
15,3.7108433,62.5,0.0,6250.0,1,23,ant_colony_seed_33,train,33
16,3.691358,60.0,0.0,6000.0,1,22,ant_colony_seed_33,train,33
17,3.6666667,57.62,0.035,5762.0,1,21,ant_colony_seed_33,train,33
18,3.6790123,55.23,0.04,5523.0,1,20,ant_colony_seed_33,train,33
19,3.6547618,52.84,0.07,5284.0,1,19,ant_colony_seed_33,train,33
20,3.6463416,50.625,0.12,5062.5,1,18,ant_colony_seed_33,train,33
21,3.6588235,48.66,0.22,4866.0,1,17,ant_colony_seed_33,train,33
22,3.621951,46.785,0.225,4678.5,1,16,ant_colony_seed_33,train,33
23,3.6419754,44.91,0.22,4491.0,1,15,ant_colony_seed_33,train,33
24,3.6235294,43.125,0.255,4312.5,1,14,ant_colony_seed_33,train,33
25,3.6627908,41.425,0.285,4142.5,1,13,ant_colony_seed_33,train,33
26,3.627907,39.765,0.295,3976.5,1,12,ant_colony_seed_33,train,33
27,3.6477273,38.075,0.325,3807.5,1,11,ant_colony_seed_33,train,33
28,3.6352942,36.555,0.35,3655.5,1,10,ant_colony_seed_33,train,33
29,3.6067417,34.88,0.325,3488.0,1,9,ant_colony_seed_33,train,33
30,3.627907,33.255,0.35,3325.5,1,8,ant_colony_seed_33,train,33
31,3.6117647,31.795,0.385,3179.5,1,7,ant_colony_seed_33,train,33
32,3.6263735,30.255,0.38,3025.5,1,6,ant_colony_seed_33,train,33
33,3.625,28.93,0.49,2893.0,1,5,ant_colony_seed_33,train,33
34,3.6067417,27.755,0.47,2775.5,1,4,ant_colony_seed_33,train,33
35,3.6067417,26.56,0.47,2656.0,1,3,ant_colony_seed_33,train,33
36,3.597701,25.41,0.48,2541.0,1,2,ant_colony_seed_33,train,33
37,3.5842698,24.335,0.565,2433.5,1,1,ant_colony_seed_33,train,33
38,3.642857,23.525,0.61,2352.5,1,0,ant_colony_seed_33,train,33
0,3.6190476,100.0,0.0,10000.0,1,44,ant_colony_seed_34,train,34
1,3.6111112,97.5,0.0,9750.0,1,43,ant_colony_seed_34,train,34
2,3.566265,95.0,0.0,9500.0,1,42,ant_colony_seed_34,train,34
3,3.5731707,92.5,0.0,9250.0,1,41,ant_colony_seed_34,train,34
4,3.5903614,90.0,0.0,9000.0,1,40,ant_colony_seed_34,train,34
5,3.6091955,87.5,0.0,8750.0,1,39,ant_colony_seed_34,train,34
6,3.658228,85.0,0.0,8500.0,1,38,ant_colony_seed_34,train,34
7,3.6235294,82.5,0.0,8250.0,1,37,ant_colony_seed_34,train,34
8,3.6363637,80.0,0.0,8000.0,1,36,ant_colony_seed_34,train,34
9,3.625,77.5,0.0,7750.0,1,35,ant_colony_seed_34,train,34
10,3.6309524,75.0,0.0,7500.0,1,34,ant_colony_seed_34,train,34
11,3.6477273,72.5,0.0,7250.0,1,33,ant_colony_seed_34,train,34
12,3.682353,70.0,0.0,7000.0,1,32,ant_colony_seed_34,train,34
13,3.6626506,67.5,0.015,6750.0,1,31,ant_colony_seed_34,train,34
14,3.639535,65.025,0.01,6502.5,1,30,ant_colony_seed_34,train,34
15,3.6511629,62.56,0.035,6256.0,1,29,ant_colony_seed_34,train,34
16,3.639535,60.21,0.045,6021.0,1,28,ant_colony_seed_34,train,34
17,3.6,57.84,0.09,5784.0,1,27,ant_colony_seed_34,train,34
18,3.6091955,55.605,0.09,5560.5,1,26,ant_colony_seed_34,train,34
19,3.6022727,53.45,0.145,5345.0,1,25,ant_colony_seed_34,train,34
20,3.6091955,51.495,0.215,5149.5,1,24,ant_colony_seed_34,train,34
21,3.6206896,49.735,0.27,4973.5,1,23,ant_colony_seed_34,train,34
22,3.625,47.97,0.24,4797.0,1,22,ant_colony_seed_34,train,34
23,3.6162791,46.26,0.31,4626.0,1,21,ant_colony_seed_34,train,34
24,3.659091,44.695,0.315,4469.5,1,20,ant_colony_seed_34,train,34
25,3.6333334,43.0,0.305,4300.0,1,19,ant_colony_seed_34,train,34
26,3.6477273,41.33,0.325,4133.0,1,18,ant_colony_seed_34,train,34
27,3.6555555,39.71,0.335,3971.0,1,17,ant_colony_seed_34,train,34
28,3.6477273,38.17,0.36,3817.0,1,16,ant_colony_seed_34,train,34
29,3.6444445,36.715,0.39,3671.5,1,15,ant_colony_seed_34,train,34
30,3.6292136,35.31,0.395,3531.0,1,14,ant_colony_seed_34,train,34
31,3.6022727,33.885,0.37,3388.5,1,13,ant_colony_seed_34,train,34
32,3.6344087,32.31,0.37,3231.0,1,12,ant_colony_seed_34,train,34
33,3.6153846,30.9,0.4,3090.0,1,11,ant_colony_seed_34,train,34
34,3.6483517,29.435,0.38,2943.5,1,10,ant_colony_seed_34,train,34
35,3.6333334,27.95,0.385,2795.0,1,9,ant_colony_seed_34,train,34
36,3.6470587,26.855,0.495,2685.5,1,8,ant_colony_seed_34,train,34
37,3.6629214,25.68,0.495,2568.0,1,7,ant_colony_seed_34,train,34
38,3.6477273,24.63,0.58,2463.0,1,6,ant_colony_seed_34,train,34
39,3.6551723,23.865,0.595,2386.5,1,5,ant_colony_seed_34,train,34
40,3.6588235,22.915,0.55,2291.5,1,4,ant_colony_seed_34,train,34
41,3.6860466,21.975,0.57,2197.5,1,3,ant_colony_seed_34,train,34
42,3.6511629,21.02,0.585,2102.0,1,2,ant_colony_seed_34,train,34
43,3.6511629,20.025,0.59,2002.5,1,1,ant_colony_seed_34,train,34
44,3.6860466,19.28,0.63,1928.0,1,0,ant_colony_seed_34,train,34
0,3.5777779,100.0,0.0,10000.0,1,40,ant_colony_seed_35,train,35
1,3.621951,97.5,0.0,9750.0,1,39,ant_colony_seed_35,train,35
2,3.6117647,95.0,0.0,9500.0,1,38,ant_colony_seed_35,train,35
3,3.5666666,92.5,0.0,9250.0,1,37,ant_colony_seed_35,train,35
4,3.5824175,90.0,0.0,9000.0,1,36,ant_colony_seed_35,train,35
5,3.6043956,87.5,0.0,8750.0,1,35,ant_colony_seed_35,train,35
6,3.625,85.0,0.0,8500.0,1,34,ant_colony_seed_35,train,35
7,3.6206896,82.5,0.0,8250.0,1,33,ant_colony_seed_35,train,35
8,3.5934067,80.0,0.0,8000.0,1,32,ant_colony_seed_35,train,35
9,3.6593406,77.5,0.0,7750.0,1,31,ant_colony_seed_35,train,35
10,3.652174,75.0,0.0,7500.0,1,30,ant_colony_seed_35,train,35
11,3.6790123,72.53,0.025,7253.0,1,29,ant_colony_seed_35,train,35
12,3.6551723,70.095,0.02,7009.5,1,28,ant_colony_seed_35,train,35
13,3.6136363,67.68,0.025,6768.0,1,27,ant_colony_seed_35,train,35
14,3.6444445,65.245,0.02,6524.5,1,26,ant_colony_seed_35,train,35
15,3.6551723,62.77,0.01,6277.0,1,25,ant_colony_seed_35,train,35
16,3.6436782,60.37,0.045,6037.0,1,24,ant_colony_seed_35,train,35
17,3.6222222,58.04,0.055,5804.0,1,23,ant_colony_seed_35,train,35
18,3.6666667,55.68,0.065,5568.0,1,22,ant_colony_seed_35,train,35
19,3.6627908,53.41,0.085,5341.0,1,21,ant_colony_seed_35,train,35
20,3.639535,51.155,0.08,5115.5,1,20,ant_colony_seed_35,train,35
21,3.6206896,48.88,0.09,4888.0,1,19,ant_colony_seed_35,train,35
22,3.65,46.62,0.105,4662.0,1,18,ant_colony_seed_35,train,35
23,3.6117647,44.42,0.13,4442.0,1,17,ant_colony_seed_35,train,35
24,3.609756,42.375,0.16,4237.5,1,16,ant_colony_seed_35,train,35
25,3.609756,40.335,0.23,4033.5,1,15,ant_colony_seed_35,train,35
26,3.6046512,38.4,0.22,3840.0,1,14,ant_colony_seed_35,train,35
27,3.6363637,36.66,0.325,3666.0,1,13,ant_colony_seed_35,train,35
28,3.6162791,35.265,0.39,3526.5,1,12,ant_colony_seed_35,train,35
29,3.6190476,33.94,0.43,3394.0,1,11,ant_colony_seed_35,train,35
30,3.6263735,32.62,0.435,3262.0,1,10,ant_colony_seed_35,train,35
31,3.6511629,31.36,0.45,3136.0,1,9,ant_colony_seed_35,train,35
32,3.621951,30.345,0.5,3034.5,1,8,ant_colony_seed_35,train,35
33,3.658228,29.25,0.48,2925.0,1,7,ant_colony_seed_35,train,35
34,3.6309524,28.12,0.485,2812.0,1,6,ant_colony_seed_35,train,35
35,3.6363637,27.11,0.53,2711.0,1,5,ant_colony_seed_35,train,35
36,3.6626506,26.25,0.58,2625.0,1,4,ant_colony_seed_35,train,35
37,3.6707318,25.41,0.575,2541.0,1,3,ant_colony_seed_35,train,35
38,3.6666667,24.485,0.54,2448.5,1,2,ant_colony_seed_35,train,35
39,3.6341465,23.67,0.575,2367.0,1,1,ant_colony_seed_35,train,35
40,3.6321838,22.805,0.605,2280.5,1,0,ant_colony_seed_35,train,35
0,3.6470587,100.0,0.0,10000.0,1,42,ant_colony_seed_36,train,36
1,3.5952382,97.5,0.0,9750.0,1,41,ant_colony_seed_36,train,36
2,3.6206896,95.0,0.0,9500.0,1,40,ant_colony_seed_36,train,36
3,3.625,92.5,0.0,9250.0,1,39,ant_colony_seed_36,train,36
4,3.6404495,90.0,0.0,9000.0,1,38,ant_colony_seed_36,train,36
5,3.6352942,87.5,0.0,8750.0,1,37,ant_colony_seed_36,train,36
6,3.6046512,85.0,0.0,8500.0,1,36,ant_colony_seed_36,train,36
7,3.6022727,82.5,0.0,8250.0,1,35,ant_colony_seed_36,train,36
8,3.6162791,80.0,0.0,8000.0,1,34,ant_colony_seed_36,train,36
9,3.6818182,77.5,0.0,7750.0,1,33,ant_colony_seed_36,train,36
10,3.6511629,75.0,0.0,7500.0,1,32,ant_colony_seed_36,train,36
11,3.6627908,72.55,0.03,7255.0,1,31,ant_colony_seed_36,train,36
12,3.6470587,70.115,0.02,7011.5,1,30,ant_colony_seed_36,train,36
13,3.642857,67.7,0.045,6770.0,1,29,ant_colony_seed_36,train,36
14,3.621951,65.37,0.05,6537.0,1,28,ant_colony_seed_36,train,36
15,3.6179776,63.0,0.04,6300.0,1,27,ant_colony_seed_36,train,36
16,3.6091955,60.74,0.08,6074.0,1,26,ant_colony_seed_36,train,36
17,3.627907,58.56,0.095,5856.0,1,25,ant_colony_seed_36,train,36
18,3.6206896,56.38,0.095,5638.0,1,24,ant_colony_seed_36,train,36
19,3.5952382,54.18,0.09,5418.0,1,23,ant_colony_seed_36,train,36
20,3.6222222,51.95,0.095,5195.0,1,22,ant_colony_seed_36,train,36
21,3.6162791,49.7,0.09,4970.0,1,21,ant_colony_seed_36,train,36
22,3.6744187,47.4,0.095,4740.0,1,20,ant_colony_seed_36,train,36
23,3.6470587,45.3,0.17,4530.0,1,19,ant_colony_seed_36,train,36
24,3.6785715,43.415,0.21,4341.5,1,18,ant_colony_seed_36,train,36
25,3.6666667,41.62,0.26,4162.0,1,17,ant_colony_seed_36,train,36
26,3.609756,39.965,0.275,3996.5,1,16,ant_colony_seed_36,train,36
27,3.6551723,38.34,0.305,3834.0,1,15,ant_colony_seed_36,train,36
28,3.6321838,36.89,0.35,3689.0,1,14,ant_colony_seed_36,train,36
29,3.6111112,35.36,0.365,3536.0,1,13,ant_colony_seed_36,train,36
30,3.6153846,33.77,0.36,3377.0,1,12,ant_colony_seed_36,train,36
31,3.6304348,32.165,0.325,3216.5,1,11,ant_colony_seed_36,train,36
32,3.6588235,30.75,0.375,3075.0,1,10,ant_colony_seed_36,train,36
33,3.6206896,29.535,0.46,2953.5,1,9,ant_colony_seed_36,train,36
34,3.6067417,28.285,0.47,2828.5,1,8,ant_colony_seed_36,train,36
35,3.6477273,27.12,0.505,2712.0,1,7,ant_colony_seed_36,train,36
36,3.6585367,26.195,0.555,2619.5,1,6,ant_colony_seed_36,train,36
37,3.627907,25.235,0.54,2523.5,1,5,ant_colony_seed_36,train,36
38,3.6292136,24.195,0.54,2419.5,1,4,ant_colony_seed_36,train,36
39,3.627907,23.23,0.57,2323.0,1,3,ant_colony_seed_36,train,36
40,3.6341465,22.335,0.575,2233.5,1,2,ant_colony_seed_36,train,36
41,3.6506023,21.395,0.575,2139.5,1,1,ant_colony_seed_36,train,36
42,3.625,20.685,0.64,2068.5,1,0,ant_colony_seed_36,train,36
0,3.6136363,100.0,0.0,10000.0,1,44,ant_colony_seed_37,train,37
1,3.642857,97.5,0.0,9750.0,1,43,ant_colony_seed_37,train,37
2,3.6091955,95.0,0.0,9500.0,1,42,ant_colony_seed_37,train,37
3,3.6111112,92.5,0.0,9250.0,1,41,ant_colony_seed_37,train,37
4,3.6162791,90.0,0.0,9000.0,1,40,ant_colony_seed_37,train,37
5,3.5952382,87.5,0.0,8750.0,1,39,ant_colony_seed_37,train,37
6,3.6162791,85.0,0.0,8500.0,1,38,ant_colony_seed_37,train,37
7,3.6067417,82.5,0.0,8250.0,1,37,ant_colony_seed_37,train,37
8,3.6043956,80.0,0.0,8000.0,1,36,ant_colony_seed_37,train,37
9,3.6136363,77.5,0.0,7750.0,1,35,ant_colony_seed_37,train,37
10,3.6136363,75.0,0.0,7500.0,1,34,ant_colony_seed_37,train,37
11,3.6144578,72.5,0.0,7250.0,1,33,ant_colony_seed_37,train,37
12,3.6516855,70.0,0.0,7000.0,1,32,ant_colony_seed_37,train,37
13,3.655914,67.5,0.0,6750.0,1,31,ant_colony_seed_37,train,37
14,3.6444445,65.0,0.0,6500.0,1,30,ant_colony_seed_37,train,37
15,3.6333334,62.5,0.0,6250.0,1,29,ant_colony_seed_37,train,37
16,3.6222222,60.0,0.0,6000.0,1,28,ant_colony_seed_37,train,37
17,3.6555555,57.52,0.03,5752.0,1,27,ant_colony_seed_37,train,37
18,3.639535,55.19,0.055,5519.0,1,26,ant_colony_seed_37,train,37
19,3.6470587,52.87,0.07,5287.0,1,25,ant_colony_seed_37,train,37
20,3.6385543,50.865,0.16,5086.5,1,24,ant_colony_seed_37,train,37
21,3.628205,48.86,0.165,4886.0,1,23,ant_colony_seed_37,train,37
22,3.6341465,46.845,0.155,4684.5,1,22,ant_colony_seed_37,train,37
23,3.6705883,44.9,0.2,4490.0,1,21,ant_colony_seed_37,train,37
24,3.642857,42.995,0.21,4299.5,1,20,ant_colony_seed_37,train,37
25,3.6436782,41.14,0.225,4114.0,1,19,ant_colony_seed_37,train,37
26,3.6333334,39.295,0.245,3929.5,1,18,ant_colony_seed_37,train,37
27,3.6404495,37.48,0.24,3748.0,1,17,ant_colony_seed_37,train,37
28,3.6551723,35.805,0.285,3580.5,1,16,ant_colony_seed_37,train,37
29,3.6777778,34.07,0.28,3407.0,1,15,ant_colony_seed_37,train,37
30,3.7058823,32.485,0.365,3248.5,1,14,ant_colony_seed_37,train,37
31,3.7108433,31.15,0.42,3115.0,1,13,ant_colony_seed_37,train,37
32,3.6511629,29.855,0.43,2985.5,1,12,ant_colony_seed_37,train,37
33,3.6341465,28.67,0.46,2867.0,1,11,ant_colony_seed_37,train,37
34,3.6588235,27.335,0.42,2733.5,1,10,ant_colony_seed_37,train,37
35,3.6588235,26.185,0.465,2618.5,1,9,ant_colony_seed_37,train,37
36,3.6790123,24.965,0.48,2496.5,1,8,ant_colony_seed_37,train,37
37,3.639535,23.925,0.53,2392.5,1,7,ant_colony_seed_37,train,37
38,3.627907,22.895,0.53,2289.5,1,6,ant_colony_seed_37,train,37
39,3.6,21.845,0.505,2184.5,1,5,ant_colony_seed_37,train,37
40,3.607143,20.895,0.555,2089.5,1,4,ant_colony_seed_37,train,37
41,3.5813954,19.965,0.56,1996.5,1,3,ant_colony_seed_37,train,37
42,3.6067417,18.94,0.545,1894.0,1,2,ant_colony_seed_37,train,37
43,3.6111112,17.98,0.575,1798.0,1,1,ant_colony_seed_37,train,37
44,3.6222222,17.13,0.645,1713.0,1,0,ant_colony_seed_37,train,37
0,3.6206896,100.0,0.0,10000.0,1,45,ant_colony_seed_38,train,38
1,3.627907,97.5,0.0,9750.0,1,44,ant_colony_seed_38,train,38
2,3.597561,95.0,0.0,9500.0,1,43,ant_colony_seed_38,train,38
3,3.6222222,92.5,0.0,9250.0,1,42,ant_colony_seed_38,train,38
4,3.6067417,90.0,0.0,9000.0,1,41,ant_colony_seed_38,train,38
5,3.627907,87.5,0.0,8750.0,1,40,ant_colony_seed_38,train,38
6,3.6309524,85.0,0.0,8500.0,1,39,ant_colony_seed_38,train,38
7,3.6,82.5,0.0,8250.0,1,38,ant_colony_seed_38,train,38
8,3.627907,80.0,0.0,8000.0,1,37,ant_colony_seed_38,train,38
9,3.625,77.5,0.0,7750.0,1,36,ant_colony_seed_38,train,38
10,3.6551723,75.0,0.0,7500.0,1,35,ant_colony_seed_38,train,38
11,3.5952382,72.5,0.0,7250.0,1,34,ant_colony_seed_38,train,38
12,3.6117647,70.0,0.0,7000.0,1,33,ant_colony_seed_38,train,38
13,3.5903614,67.58,0.03,6758.0,1,32,ant_colony_seed_38,train,38
14,3.5903614,65.15,0.045,6515.0,1,31,ant_colony_seed_38,train,38
15,3.6296296,62.76,0.035,6276.0,1,30,ant_colony_seed_38,train,38
16,3.6022727,60.365,0.045,6036.5,1,29,ant_colony_seed_38,train,38
17,3.6413043,58.08,0.12,5808.0,1,28,ant_colony_seed_38,train,38
18,3.6413043,55.895,0.105,5589.5,1,27,ant_colony_seed_38,train,38
19,3.6153846,53.67,0.095,5367.0,1,26,ant_colony_seed_38,train,38
20,3.6321838,51.485,0.105,5148.5,1,25,ant_colony_seed_38,train,38
21,3.6111112,49.3,0.115,4930.0,1,24,ant_colony_seed_38,train,38
22,3.6222222,47.095,0.135,4709.5,1,23,ant_colony_seed_38,train,38
23,3.625,45.145,0.195,4514.5,1,22,ant_colony_seed_38,train,38
24,3.6309524,43.13,0.18,4313.0,1,21,ant_colony_seed_38,train,38
25,3.6344087,41.205,0.225,4120.5,1,20,ant_colony_seed_38,train,38
26,3.6321838,39.405,0.285,3940.5,1,19,ant_colony_seed_38,train,38
27,3.6235294,37.75,0.335,3775.0,1,18,ant_colony_seed_38,train,38
28,3.627907,36.18,0.34,3618.0,1,17,ant_colony_seed_38,train,38
29,3.6309524,34.68,0.34,3468.0,1,16,ant_colony_seed_38,train,38
30,3.625,33.205,0.335,3320.5,1,15,ant_colony_seed_38,train,38
31,3.609756,31.78,0.34,3178.0,1,14,ant_colony_seed_38,train,38
32,3.6206896,30.355,0.375,3035.5,1,13,ant_colony_seed_38,train,38
33,3.5955057,28.82,0.335,2882.0,1,12,ant_colony_seed_38,train,38
34,3.6263735,27.21,0.345,2721.0,1,11,ant_colony_seed_38,train,38
35,3.6136363,25.79,0.435,2579.0,1,10,ant_colony_seed_38,train,38
36,3.590909,24.335,0.385,2433.5,1,9,ant_colony_seed_38,train,38
37,3.5934067,23.065,0.46,2306.5,1,8,ant_colony_seed_38,train,38
38,3.6136363,21.775,0.46,2177.5,1,7,ant_colony_seed_38,train,38
39,3.6,20.59,0.505,2059.0,1,6,ant_colony_seed_38,train,38
40,3.586207,19.54,0.51,1954.0,1,5,ant_colony_seed_38,train,38
41,3.6373627,18.435,0.555,1843.5,1,4,ant_colony_seed_38,train,38
42,3.6547618,17.42,0.53,1742.0,1,3,ant_colony_seed_38,train,38
43,3.627907,16.385,0.545,1638.5,1,2,ant_colony_seed_38,train,38
44,3.6506023,15.47,0.58,1547.0,1,1,ant_colony_seed_38,train,38
45,3.6296296,14.645,0.6,1464.5,1,0,ant_colony_seed_38,train,38
0,3.5833333,100.0,0.0,10000.0,1,42,ant_colony_seed_39,train,39
1,3.6,97.5,0.0,9750.0,1,41,ant_colony_seed_39,train,39
2,3.5833333,95.0,0.0,9500.0,1,40,ant_colony_seed_39,train,39
3,3.5955057,92.5,0.0,9250.0,1,39,ant_colony_seed_39,train,39
4,3.6091955,90.0,0.0,9000.0,1,38,ant_colony_seed_39,train,39
5,3.6363637,87.5,0.0,8750.0,1,37,ant_colony_seed_39,train,39
6,3.6162791,85.0,0.0,8500.0,1,36,ant_colony_seed_39,train,39
7,3.6117647,82.5,0.0,8250.0,1,35,ant_colony_seed_39,train,39
8,3.6222222,80.0,0.0,8000.0,1,34,ant_colony_seed_39,train,39
9,3.588889,77.5,0.0,7750.0,1,33,ant_colony_seed_39,train,39
10,3.6263735,75.0,0.0,7500.0,1,32,ant_colony_seed_39,train,39
11,3.6111112,72.5,0.0,7250.0,1,31,ant_colony_seed_39,train,39
12,3.6153846,70.0,0.0,7000.0,1,30,ant_colony_seed_39,train,39
13,3.6436782,67.5,0.0,6750.0,1,29,ant_colony_seed_39,train,39
14,3.6179776,65.03,0.03,6503.0,1,28,ant_colony_seed_39,train,39
15,3.6136363,62.62,0.03,6262.0,1,27,ant_colony_seed_39,train,39
16,3.6190476,60.24,0.07,6024.0,1,26,ant_colony_seed_39,train,39
17,3.6352942,57.96,0.08,5796.0,1,25,ant_colony_seed_39,train,39
18,3.6629214,55.705,0.08,5570.5,1,24,ant_colony_seed_39,train,39
19,3.6511629,53.44,0.105,5344.0,1,23,ant_colony_seed_39,train,39
20,3.6136363,51.18,0.145,5118.0,1,22,ant_colony_seed_39,train,39
21,3.6321838,49.2,0.175,4920.0,1,21,ant_colony_seed_39,train,39
22,3.6555555,47.31,0.215,4731.0,1,20,ant_colony_seed_39,train,39
23,3.6136363,45.405,0.215,4540.5,1,19,ant_colony_seed_39,train,39
24,3.5833333,43.65,0.27,4365.0,1,18,ant_colony_seed_39,train,39
25,3.6067417,41.94,0.295,4194.0,1,17,ant_colony_seed_39,train,39
26,3.627907,40.245,0.305,4024.5,1,16,ant_colony_seed_39,train,39
27,3.6547618,38.76,0.345,3876.0,1,15,ant_colony_seed_39,train,39
28,3.6477273,37.16,0.325,3716.0,1,14,ant_colony_seed_39,train,39
29,3.6627908,35.7,0.37,3570.0,1,13,ant_colony_seed_39,train,39
30,3.6627908,34.225,0.35,3422.5,1,12,ant_colony_seed_39,train,39
31,3.6629214,32.805,0.405,3280.5,1,11,ant_colony_seed_39,train,39
32,3.6477273,31.495,0.41,3149.5,1,10,ant_colony_seed_39,train,39
33,3.6333334,30.21,0.44,3021.0,1,9,ant_colony_seed_39,train,39
34,3.6704545,28.985,0.425,2898.5,1,8,ant_colony_seed_39,train,39
35,3.6352942,27.655,0.41,2765.5,1,7,ant_colony_seed_39,train,39
36,3.6666667,26.52,0.505,2652.0,1,6,ant_colony_seed_39,train,39
37,3.6741574,25.37,0.51,2537.0,1,5,ant_colony_seed_39,train,39
38,3.686747,24.335,0.515,2433.5,1,4,ant_colony_seed_39,train,39
39,3.6516855,23.26,0.51,2326.0,1,3,ant_colony_seed_39,train,39
40,3.659091,22.24,0.555,2224.0,1,2,ant_colony_seed_39,train,39
41,3.6705883,21.31,0.58,2131.0,1,1,ant_colony_seed_39,train,39
42,3.6705883,20.56,0.615,2056.0,1,0,ant_colony_seed_39,train,39
0,3.5697675,100.0,0.0,10000.0,1,44,ant_colony_seed_4,train,4
1,3.5795455,97.5,0.0,9750.0,1,43,ant_colony_seed_4,train,4
2,3.5869565,95.0,0.0,9500.0,1,42,ant_colony_seed_4,train,4
3,3.5934067,92.5,0.0,9250.0,1,41,ant_colony_seed_4,train,4
4,3.6067417,90.0,0.0,9000.0,1,40,ant_colony_seed_4,train,4
5,3.6236558,87.5,0.0,8750.0,1,39,ant_colony_seed_4,train,4
6,3.6333334,85.0,0.0,8500.0,1,38,ant_colony_seed_4,train,4
7,3.588889,82.5,0.0,8250.0,1,37,ant_colony_seed_4,train,4
8,3.6206896,80.0,0.0,8000.0,1,36,ant_colony_seed_4,train,4
9,3.586207,77.5,0.0,7750.0,1,35,ant_colony_seed_4,train,4
10,3.597701,75.0,0.0,7500.0,1,34,ant_colony_seed_4,train,4
11,3.6144578,72.5,0.0,7250.0,1,33,ant_colony_seed_4,train,4
12,3.5952382,70.015,0.03,7001.5,1,32,ant_colony_seed_4,train,4
13,3.6470587,67.6,0.025,6760.0,1,31,ant_colony_seed_4,train,4
14,3.6117647,65.185,0.025,6518.5,1,30,ant_colony_seed_4,train,4
15,3.6,62.73,0.015,6273.0,1,29,ant_colony_seed_4,train,4
16,3.5930233,60.315,0.025,6031.5,1,28,ant_colony_seed_4,train,4
17,3.6588235,57.94,0.05,5794.0,1,27,ant_colony_seed_4,train,4
18,3.6022727,55.595,0.06,5559.5,1,26,ant_colony_seed_4,train,4
19,3.5955057,53.23,0.045,5323.0,1,25,ant_colony_seed_4,train,4
20,3.6067417,50.97,0.11,5097.0,1,24,ant_colony_seed_4,train,4
21,3.6043956,48.76,0.12,4876.0,1,23,ant_colony_seed_4,train,4
22,3.6511629,46.69,0.165,4669.0,1,22,ant_colony_seed_4,train,4
23,3.6363637,44.56,0.15,4456.0,1,21,ant_colony_seed_4,train,4
24,3.612903,42.555,0.175,4255.5,1,20,ant_colony_seed_4,train,4
25,3.6373627,40.64,0.205,4064.0,1,19,ant_colony_seed_4,train,4
26,3.6444445,38.76,0.235,3876.0,1,18,ant_colony_seed_4,train,4
27,3.5913978,37.07,0.29,3707.0,1,17,ant_colony_seed_4,train,4
28,3.5632184,35.415,0.295,3541.5,1,16,ant_colony_seed_4,train,4
29,3.6117647,33.65,0.26,3365.0,1,15,ant_colony_seed_4,train,4
30,3.626506,31.965,0.35,3196.5,1,14,ant_colony_seed_4,train,4
31,3.6235294,30.455,0.33,3045.5,1,13,ant_colony_seed_4,train,4
32,3.6024096,29.055,0.38,2905.5,1,12,ant_colony_seed_4,train,4
33,3.6385543,27.795,0.435,2779.5,1,11,ant_colony_seed_4,train,4
34,3.627907,26.505,0.45,2650.5,1,10,ant_colony_seed_4,train,4
35,3.6067417,25.405,0.495,2540.5,1,9,ant_colony_seed_4,train,4
36,3.6511629,24.305,0.48,2430.5,1,8,ant_colony_seed_4,train,4
37,3.6363637,23.215,0.51,2321.5,1,7,ant_colony_seed_4,train,4
38,3.6704545,22.235,0.54,2223.5,1,6,ant_colony_seed_4,train,4
